Year Month Historical
1974	6	806024.0000	
1974	7	453872.0000	
1974	8	192347.0000	
1974	9	96583.0000	
1974	10	63657.0000	
1974	11	62271.0000	
1974	12	75795.0000	
1975	1	70482.0000	
1975	2	76457.0000	
1975	3	91347.0000	
1975	4	131930.0000	
1975	5	442184.0000	
1975	6	644448.0000	
1975	7	412218.0000	
1975	8	181705.0000	
1975	9	139411.0000	
1975	10	104654.0000	
1975	11	112189.0000	
1975	12	153670.0000	
1976	1	127092.0000	
1976	2	118748.0000	
1976	3	124536.0000	
1976	4	243511.0000	
1976	5	514581.0000	
1976	6	438076.0000	
1976	7	364497.0000	
1976	8	243537.0000	
1976	9	120876.0000	
1976	10	85227.0000	
1976	11	70437.0000	
1976	12	60333.0000	
1977	1	61779.0000	
1977	2	63240.0000	
1977	3	63480.0000	
1977	4	132158.0000	
1977	5	249954.0000	
1977	6	175835.0000	
1977	7	155852.0000	
1977	8	123834.0000	
1977	9	114654.0000	
1977	10	84419.0000	
1977	11	82817.0000	
1977	12	168358.0000	
1978	1	93200.0000	
1978	2	107222.0000	
1978	3	150309.0000	
1978	4	283357.0000	
1978	5	484200.0000	
1978	6	491272.0000	
1978	7	382931.0000	
1978	8	188611.0000	
1978	9	147102.0000	
1978	10	85452.0000	
1978	11	71478.0000	
1978	12	65238.0000	
1979	1	52553.0000	
1979	2	77949.0000	
1979	3	121571.0000	
1979	4	169306.0000	
1979	5	441957.0000	
1979	6	342073.0000	
1979	7	194695.0000	
1979	8	118911.0000	
1979	9	91494.0000	
1979	10	65645.0000	
1979	11	69743.0000	
1979	12	76461.0000	
1980	1	78517.0000	
1980	2	80715.0000	
1980	3	125257.0000	
1980	4	195586.0000	
1980	5	636556.0000	
1980	6	455963.0000	
1980	7	269899.0000	
1980	8	154381.0000	
1980	9	106568.0000	
1980	10	78986.0000	
1980	11	100266.0000	
1980	12	97932.0000	
1981	1	137214.0000	
1981	2	167925.0000	
1981	3	168109.0000	
1981	4	212913.0000	
1981	5	399257.0000	
1981	6	490712.0000	
1981	7	306005.0000	
1981	8	176337.0000	
1981	9	95837.0000	
1981	10	96820.0000	
1981	11	91477.0000	
1981	12	140345.0000	
1982	1	87173.0000	
1982	2	180919.0000	
1982	3	190056.0000	
1982	4	253912.0000	
1982	5	557208.0000	
1982	6	646412.0000	
1982	7	364984.0000	
1982	8	167765.0000	
1982	9	98118.0000	
1982	10	98289.0000	
1982	11	100123.0000	
1982	12	100617.0000	
1983	1	129578.0000	
1983	2	147046.0000	
1983	3	268525.0000	
1983	4	267119.0000	
1983	5	483823.0000	
1983	6	673188.0000	
1983	7	321382.0000	
1983	8	179181.0000	
1983	9	107100.0000	
1983	10	93762.0000	
1983	11	158182.0000	
1983	12	100172.0000	
1984	1	104176.0000	
1984	2	127411.0000	
1984	3	168700.0000	
1984	4	296935.0000	
1984	5	461114.0000	
1984	6	541581.0000	
1984	7	449475.0000	
1984	8	184462.0000	
1984	9	108789.0000	
1984	10	78347.0000	
1984	11	93142.0000	
1984	12	70121.0000	
1985	1	59971.0000	
1985	2	61417.0000	
1985	3	99555.0000	
1985	4	191037.0000	
1985	5	331291.0000	
1985	6	418597.0000	
1985	7	197707.0000	
1985	8	127384.0000	
1985	9	109990.0000	
